,Species,gps,Year,septempunctata_2007_18km,septempunctata_2008_18km,septempunctata_2009_18km,septempunctata_2010_18km,septempunctata_2011_18km,septempunctata_2012_18km,septempunctata_2013_18km,septempunctata_2014_18km,septempunctata_2015_18km,septempunctata_2016_18km,septempunctata_2017_18km,septempunctata_2018_18km,septempunctata_2019_18km,septempunctata_2020_18km,septempunctata_2021_18km,axyridis_2007_18km,axyridis_2008_18km,axyridis_2009_18km,axyridis_2010_18km,axyridis_2011_18km,axyridis_2012_18km,axyridis_2013_18km,axyridis_2014_18km,axyridis_2015_18km,axyridis_2016_18km,axyridis_2017_18km,axyridis_2018_18km,axyridis_2019_18km,axyridis_2020_18km,axyridis_2021_18km,californica_2007_18km,californica_2008_18km,californica_2009_18km,californica_2010_18km,californica_2011_18km,californica_2012_18km,californica_2013_18km,californica_2014_18km,californica_2015_18km,californica_2016_18km,californica_2017_18km,californica_2018_18km,californica_2019_18km,californica_2020_18km,californica_2021_18km,polita_2007_18km,polita_2008_18km,polita_2009_18km,polita_2010_18km,polita_2011_18km,polita_2012_18km,polita_2013_18km,polita_2014_18km,polita_2015_18km,polita_2016_18km,polita_2017_18km,polita_2018_18km,polita_2019_18km,polita_2020_18km,polita_2021_18km,munda_2007_18km,munda_2008_18km,munda_2009_18km,munda_2010_18km,munda_2011_18km,munda_2012_18km,munda_2013_18km,munda_2014_18km,munda_2015_18km,munda_2016_18km,munda_2017_18km,munda_2018_18km,munda_2019_18km,munda_2020_18km,munda_2021_18km,maculata_2007_18km,maculata_2008_18km,maculata_2009_18km,maculata_2010_18km,maculata_2011_18km,maculata_2012_18km,maculata_2013_18km,maculata_2014_18km,maculata_2015_18km,maculata_2016_18km,maculata_2017_18km,maculata_2018_18km,maculata_2019_18km,maculata_2020_18km,maculata_2021_18km,convergens_2007_18km,convergens_2008_18km,convergens_2009_18km,convergens_2010_18km,convergens_2011_18km,convergens_2012_18km,convergens_2013_18km,convergens_2014_18km,convergens_2015_18km,convergens_2016_18km,convergens_2017_18km,convergens_2018_18km,convergens_2019_18km,convergens_2020_18km,convergens_2021_18km,variegata_2007_18km,variegata_2008_18km,variegata_2009_18km,variegata_2010_18km,variegata_2011_18km,variegata_2012_18km,variegata_2013_18km,variegata_2014_18km,variegata_2015_18km,variegata_2016_18km,variegata_2017_18km,variegata_2018_18km,variegata_2019_18km,variegata_2020_18km,variegata_2021_18km
984,Coccinella trifasciata,"(51.2043493178, -114.453013151)",2021,0,0,0,0,0,0,0,0,0,0,0,1,2,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
985,Coccinella trifasciata,"(49.9148849514, -74.3741484492)",2021,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
986,Coccinella trifasciata,"(44.59652, -64.6707383333)",2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987,Coccinella trifasciata,"(47.1152916667, -71.364655)",2021,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
988,Coccinella trifasciata,"(45.7541773942, -65.8737504727)",2021,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
989,Coccinella trifasciata,"(37.2328576977, -121.9273876771)",2021,0,0,0,0,2,0,1,1,4,7,33,64,35,49,21,0,0,3,0,1,1,1,2,3,14,15,41,51,69,57,0,0,1,0,1,1,2,0,1,4,5,25,33,43,28,0,0,0,0,0,0,0,0,1,1,4,2,9,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,1,0,1,8,12,20,24,60,55,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
990,Coccinella trifasciata,"(37.76407, -122.502945)",2021,1,0,0,0,2,8,23,33,20,66,76,93,108,115,83,0,0,1,0,2,4,5,4,16,20,53,37,60,84,33,0,0,0,1,0,2,7,20,7,26,14,18,22,21,30,0,0,0,0,0,0,1,0,9,1,7,13,8,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,2,4,5,9,10,16,19,17,55,24,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
991,Coccinella trifasciata,"(44.63355, -79.0094383333)",2021,0,0,0,0,0,0,0,0,0,0,1,0,3,3,4,0,0,0,0,0,1,1,1,0,0,1,1,2,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
992,Coccinella trifasciata,"(45.5208571, -65.822624)",2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
993,Coccinella trifasciata,"(37.3037589682, -122.3795185051)",2021,1,0,0,0,0,3,1,0,3,1,14,20,17,17,36,0,0,0,0,0,1,0,0,3,2,2,3,2,8,36,0,0,0,0,0,1,2,1,0,0,0,5,10,7,27,0,0,0,0,0,0,0,0,0,0,0,0,1,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,5,4,5,4,16,16,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
994,Coccinella trifasciata,"(37.2386831453, -121.914010226)",2021,0,0,0,0,1,0,1,1,4,5,34,64,35,50,22,0,0,2,0,1,1,1,2,3,14,15,41,52,68,58,0,0,1,0,1,1,2,0,1,4,5,29,34,43,28,0,0,0,0,0,0,0,0,1,1,4,2,9,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,1,0,1,8,6,19,25,60,56,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
995,Coccinella trifasciata,"(48.6769194444, -123.5836277778)",2021,0,0,0,1,0,5,0,0,0,1,0,0,5,13,10,0,0,0,0,0,0,0,2,0,1,0,0,3,10,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
996,Coccinella trifasciata,"(49.40777, -117.6615616667)",2021,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
997,Coccinella trifasciata,"(37.314255, -122.0631983333)",2021,1,1,1,0,3,2,3,3,20,19,60,106,77,102,57,0,0,3,0,2,3,2,3,6,24,20,43,59,96,91,0,0,1,0,1,2,5,4,5,7,8,28,32,54,32,0,0,0,0,0,1,1,2,1,1,5,3,6,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,4,1,3,3,16,30,22,25,56,72,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
998,Coccinella trifasciata,"(44.6361525656, -63.5959897538)",2021,0,0,0,0,0,0,2,0,0,0,2,6,3,14,11,0,0,0,0,0,0,3,0,3,10,6,110,124,76,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,6,8
999,Coccinella trifasciata,"(38.4179846426, -122.6972863545)",2021,0,0,0,0,4,23,1,3,9,15,7,15,38,61,75,0,0,0,0,2,0,2,5,2,5,3,7,9,18,25,0,0,0,0,0,0,2,1,4,1,0,4,3,7,6,0,0,0,0,0,0,1,1,0,1,2,1,4,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,15,6,12,21,20,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1000,Coccinella trifasciata,"(45.754135758, -65.8739436418)",2021,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,Coccinella trifasciata,"(37.3933767748, -122.3939103716)",2021,1,0,0,1,0,4,3,18,7,5,17,18,41,20,42,0,0,1,0,0,6,0,0,2,5,4,7,13,20,28,0,0,0,0,0,2,3,4,1,3,0,6,12,11,22,0,0,0,1,0,1,1,0,0,1,1,0,2,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,3,7,6,7,2,2,25,24,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1002,Coccinella trifasciata,"(37.21395, -121.791711)",2021,1,0,0,0,1,1,2,2,3,3,28,67,28,39,16,0,0,1,0,1,1,2,1,3,10,8,25,35,34,33,0,0,1,0,1,1,3,1,1,1,3,34,31,35,23,0,0,0,0,0,0,1,0,1,1,3,2,7,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,2,0,1,4,6,3,18,32,54,45,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1003,Coccinella trifasciata,"(37.3286783333, -121.9495166667)",2021,0,1,1,0,3,0,4,2,12,13,64,101,86,96,46,0,0,3,0,1,1,2,2,3,22,20,50,77,85,80,0,0,1,0,1,1,3,0,3,7,8,30,39,44,28,0,0,0,0,0,0,0,2,1,2,3,5,15,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,4,1,2,2,14,18,22,31,71,65,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1004,Coccinella trifasciata,"(32.8186931045, -116.9562843636)",2021,0,0,1,0,0,0,10,6,4,22,33,12,60,52,32,0,0,1,0,0,2,3,4,4,19,17,14,44,41,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,15,13,34,41,51,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1005,Coccinella trifasciata,"(38.5847966667, -122.7148666667)",2021,0,0,0,0,3,16,2,1,2,10,4,11,13,33,57,0,0,0,0,1,0,1,4,1,2,3,1,6,8,7,0,0,0,0,0,0,1,2,1,1,0,1,1,3,2,0,0,0,0,0,0,1,1,0,1,1,2,4,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,8,3,8,11,13,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1006,Coccinella trifasciata,"(37.2138716667, -121.7917716667)",2021,1,0,0,0,1,1,2,2,3,3,28,67,28,39,16,0,0,1,0,1,1,2,1,3,10,8,25,35,34,33,0,0,1,0,1,1,3,1,1,1,3,34,32,35,23,0,0,0,0,0,0,1,0,1,1,3,2,7,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,2,0,1,4,6,3,18,32,54,45,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1007,Coccinella trifasciata,"(37.2136816667, -121.7915883333)",2021,1,0,0,0,1,1,2,2,3,3,28,67,29,39,16,0,0,1,0,1,1,2,1,3,10,8,25,35,34,33,0,0,1,0,1,1,3,1,1,1,3,34,31,35,23,0,0,0,0,0,0,1,0,1,1,3,1,7,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,2,0,1,4,6,3,18,32,54,45,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1008,Coccinella trifasciata,"(37.2136316667, -121.7916416667)",2021,1,0,0,0,1,1,2,2,3,3,28,67,29,39,16,0,0,1,0,1,1,2,1,3,10,8,25,35,34,33,0,0,1,0,1,1,3,1,1,1,3,34,31,35,23,0,0,0,0,0,0,1,0,1,1,3,2,7,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,2,0,1,4,6,3,18,32,54,45,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1009,Coccinella trifasciata,"(37.2138666667, -121.7917066667)",2021,1,0,0,0,1,1,2,2,3,3,28,67,29,39,16,0,0,1,0,1,1,2,1,3,10,8,25,35,34,33,0,0,1,0,1,1,3,1,1,1,3,34,31,35,23,0,0,0,0,0,0,1,0,1,1,3,2,7,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,2,0,1,4,6,3,18,32,54,45,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1010,Coccinella trifasciata,"(37.2138266667, -121.7915816667)",2021,1,0,0,0,1,1,2,2,3,3,28,67,29,39,16,0,0,1,0,1,1,2,1,3,10,8,25,35,34,33,0,0,1,0,1,1,3,1,1,1,3,34,31,35,23,0,0,0,0,0,0,1,0,1,1,3,1,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,2,0,1,4,6,3,18,32,54,45,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1011,Coccinella trifasciata,"(49.1439888333, -113.892455)",2021,0,4,0,0,0,22,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1012,Coccinella trifasciata,"(40.910575, -76.0960221667)",2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1013,Coccinella trifasciata,"(46.848225, -92.4715366667)",2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1014,Coccinella trifasciata,"(37.5287385336, -122.5083668718)",2021,0,0,0,0,0,3,5,7,10,6,9,19,28,36,53,0,0,0,0,1,3,0,0,2,5,3,9,11,14,9,0,0,0,0,0,1,0,6,0,1,0,1,9,11,16,0,0,0,0,0,1,0,0,0,0,0,1,3,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,6,2,1,2,12,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1015,Coccinella trifasciata,"(37.3943735089, -122.3925220756)",2021,1,0,0,1,0,4,3,18,7,5,17,18,41,20,44,0,0,1,0,0,6,0,0,2,5,4,7,14,20,28,0,0,0,0,0,2,3,4,1,3,0,6,12,11,23,0,0,0,1,0,1,1,0,0,1,1,0,2,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,3,7,6,7,2,2,25,24,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1016,Coccinella trifasciata,"(37.5469640388, -122.5106075421)",2021,0,0,0,0,0,3,5,9,11,10,17,26,34,37,55,0,0,0,0,1,3,0,0,3,5,5,10,17,14,9,0,0,0,0,0,1,0,7,1,8,1,7,15,10,13,0,0,0,0,0,1,0,0,0,1,4,4,7,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,5,5,3,2,15,12,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1017,Coccinella trifasciata,"(37.3040689, -122.3549678)",2021,1,0,0,0,0,4,0,0,5,1,15,21,17,19,34,0,0,0,0,0,1,0,0,3,2,2,4,5,9,36,0,0,0,0,0,1,3,1,0,0,0,7,10,10,28,0,0,0,0,0,0,0,0,0,0,1,1,1,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,5,5,5,9,16,23,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1018,Coccinella trifasciata,"(45.5506004663, -65.0178194076)",2021,1,0,0,1,0,0,0,0,0,3,8,4,3,0,1,0,0,0,0,0,0,0,0,1,6,6,4,3,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,1
1019,Coccinella trifasciata,"(39.43363, -120.20374665)",2021,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1020,Coccinella trifasciata,"(49.114, -123.914)",2021,0,0,0,0,0,0,0,0,0,1,2,1,2,20,12,0,0,0,0,0,0,2,1,0,3,1,5,5,26,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,2,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1021,Coccinella trifasciata,"(37.6077583333, -122.49913)",2021,0,0,0,0,0,7,20,22,18,44,38,39,82,109,87,0,0,0,0,1,5,1,2,6,8,24,17,33,45,14,0,0,0,0,0,2,4,12,2,18,3,9,20,19,16,0,0,0,0,0,1,0,0,7,1,6,7,9,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,5,7,10,4,3,15,21,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,Coccinella trifasciata,"(50.176304, -119.427208)",2021,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1023,Coccinella trifasciata,"(44.536765, -78.210335)",2021,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,0,0,0,0,0,0,5,0,0,4,2,2,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1024,Coccinella trifasciata,"(38.582838, -122.70845)",2021,0,0,0,0,3,18,2,1,2,10,4,11,13,33,57,0,0,0,0,1,0,1,4,1,2,3,1,6,8,7,0,0,0,0,0,0,1,2,1,1,0,1,1,3,2,0,0,0,0,0,0,1,1,0,1,1,2,4,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,8,3,8,11,13,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1025,Coccinella trifasciata,"(36.5345728277, -121.8621756353)",2021,0,0,0,2,0,1,0,0,7,1,2,4,5,1,5,0,0,0,0,0,0,0,0,1,1,5,6,4,14,19,0,0,0,2,0,0,0,0,1,1,0,5,6,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,4,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1026,Coccinella trifasciata,"(44.6684520197, -78.0595188275)",2021,0,0,0,0,0,0,0,0,1,0,1,3,0,1,0,0,0,0,0,0,0,0,1,0,0,2,1,3,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1027,Coccinella trifasciata,"(44.6168429, -79.0700128)",2021,0,0,0,0,0,0,0,0,0,0,1,0,3,3,3,0,0,0,0,0,1,1,1,0,0,1,1,2,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
1028,Coccinella trifasciata,"(44.6155816477, -76.7993453803)",2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1029,Coccinella trifasciata,"(45.3495166667, -75.94973)",2021,0,0,0,0,0,0,0,0,0,0,1,4,4,7,15,0,0,0,0,2,0,0,3,2,7,15,23,39,102,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,1,2,11,25,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,6,4
